TMDB ID,IMDB ID,TITLE,YEAR,GENRE,RATING,RELEASED,ACTORS,AWARDS,COUNTRY,LANGUAGE,BOX OFFICE,ADJ. BOX OFFICE
5894,tt0112541,Blue in the Face,1995,Comedy,6.7,13 Oct 1995,"Lou Reed, Michael J. Fox, Roseanne Barr, Mel Gorham",2 nominations.,USA,English,1275999.0,2472798.0
1775,tt0109370,Canadian Bacon,1995,Comedy,5.9,22 Sep 1995,"John Candy, Alan Alda, Rhea Perlman, Kevin Pollak",,USA,English,178104.0,345153.0
8839,tt0112642,Casper,1995,"Comedy, Family, Fantasy",6.0,26 May 1995,"Chauncey Leopardi, Spencer Vrooman, Malachi Pearson, Cathy Moriarty",4 wins & 5 nominations.,USA,English,100328194.0,194429120.0
20649,tt0112688,Clockers,1995,"Crime, Drama, Mystery",6.9,13 Sep 1995,"Harvey Keitel, John Turturro, Delroy Lindo, Mekhi Phifer",6 nominations.,USA,English,13040603.0,25271789.0
10329,tt0112715,Congo,1995,"Action, Adventure, Mystery",5.1,09 Jun 1995,"Laura Linney, Dylan Walsh, Ernie Hudson, Tim Curry",2 wins & 11 nominations.,USA,"English, American Sign Language",81022333.0,157015693.0
8963,tt0112740,Crimson Tide,1995,"Action, Drama, Thriller",7.3,12 May 1995,"Denzel Washington, Gene Hackman, Matt Craven, George Dzundza",Nominated for 3 Oscars. Another 5 wins & 6 nominations.,USA,English,91400000.0,177126896.0
26564,tt0109508,Crumb,1994,"Documentary, Biography, Comedy",8.0,28 Apr 1995,"Robert Crumb, Aline Kominsky, Charles Crumb, Maxon Crumb",16 wins & 5 nominations.,USA,English,3174695.0,6402554.0
8068,tt0112851,Desperado,1995,"Action, Thriller",7.2,25 Aug 1995,"Antonio Banderas, Salma Hayek, Joaquim de Almeida, Cheech Marin",1 win & 4 nominations.,USA,English,25625110.0,49659695.0
8512,tt0112857,Devil in a Blue Dress,1995,"Crime, Drama, Mystery",6.7,29 Sep 1995,"Denzel Washington, Tom Sizemore, Jennifer Beals, Don Cheadle",3 wins & 13 nominations.,USA,English,16030096.0,31065220.0
1572,tt0112864,Die Hard with a Vengeance,1995,"Action, Adventure, Thriller",7.6,19 May 1995,"Bruce Willis, Jeremy Irons, Samuel L. Jackson, Graham Greene",2 wins & 3 nominations.,USA,"English, German, Romanian",100012500.0,193817327.0
13552,tt0112887,The Doom Generation,1995,"Action, Comedy, Crime",5.9,27 Oct 1995,"James Duval, Rose McGowan, Johnathon Schaech, Cress Williams",1 nomination.,"USA, France",English,259319.0,502542.0
259209,tt0113044,Feast of July,1995,"Crime, Drama, Mystery",6.4,13 Oct 1995,"Embeth Davidtz, Tom Bell, Gemma Jones, James Purefoy",,"USA, UK",English,293274.0,568344.0
6520,tt0113071,First Knight,1995,"Action, Adventure, Romance",5.9,07 Jul 1995,"Sean Connery, Richard Gere, Julia Ormond, Ben Cross",,"USA, UK",English,37600435.0,72867049.0
9073,tt0113114,Free Willy 2: The Adventure Home,1995,"Adventure, Drama, Family",4.9,19 Jul 1995,"Jason James Richter, Francis Capra, Mary Kate Schellhardt, August Schellenberg",1 win & 2 nominations.,"France, USA","English, Malay, Indonesian",30077111.0,58287366.0
10428,tt0113243,Hackers,1995,"Comedy, Crime, Drama",6.2,15 Sep 1995,"Jonny Lee Miller, Angelina Jolie, Jesse Bradford, Matthew Lillard",,USA,"English, Italian, Japanese, Russian",7564000.0,14658510.0
17447,tt0113464,Jeffrey,1995,"Comedy, Drama",6.7,18 Aug 1995,"Steven Weber, Peter Jacobson, Tom Cayler, David Thornton",1 win & 4 nominations.,USA,English,3487767.0,6759051.0
9886,tt0113481,Johnny Mnemonic,1995,"Action, Crime, Sci-Fi",5.6,26 May 1995,"Keanu Reeves, Dina Meyer, Ice-T, Takeshi Kitano",2 wins & 3 nominations.,"Canada, USA","English, Japanese",19076000.0,36967972.0
9482,tt0113492,Judge Dredd,1995,"Action, Crime, Sci-Fi",5.5,30 Jun 1995,"Sylvester Stallone, Armand Assante, Rob Schneider, Jürgen Prochnow",2 wins & 5 nominations.,USA,English,34694000.0,67234579.0
19326,tt0113500,Jury Duty,1995,Comedy,4.1,12 Apr 1995,"Pauly Shore, Tia Carrere, Stanley Tucci, Brian Doyle-Murray",1 win & 1 nomination.,USA,English,17014653.0,32973224.0
9344,tt0113540,Kids,1995,Drama,7.0,01 Sep 1995,"Leo Fitzpatrick, Sarah Henderson, Justin Pierce, Joseph Chan",1 win & 4 nominations.,USA,English,7417210.0,14374041.0
9071,tt0113677,Living in Oblivion,1995,"Comedy, Drama",7.6,21 Jul 1995,"Steve Buscemi, Catherine Keener, Dermot Mulroney, Danielle von Zerneck",7 wins & 6 nominations.,USA,English,1148752.0,2226202.0
8973,tt0113690,Lord of Illusions,1995,"Horror, Mystery, Thriller",6.0,25 Aug 1995,"Scott Bakula, Kevin J. O'Connor, Joseph Latimore, Sheila Tousey",2 wins & 1 nomination.,USA,English,13293081.0,25761074.0
47608,tt0113729,Mad Love,1995,"Drama, Romance",5.3,26 May 1995,"Chris O'Donnell, Drew Barrymore, Matthew Lillard, Richard Chaim",,USA,English,15453274.0,29947379.0
2293,tt0113749,Mallrats,1995,"Comedy, Romance",7.2,20 Oct 1995,"Shannen Doherty, Jeremy London, Jason Lee, Claire Forlani",,USA,English,2122561.0,4113376.0
9070,tt0113820,Mighty Morphin Power Rangers: The Movie,1995,"Action, Adventure, Family",5.1,30 Jun 1995,"Karan Ashley, Johnny Yong Bosch, Steve Cardenas, Jason David Frank",1 nomination.,"USA, Japan, Australia",English,37804616.0,73262738.0
68274,tt0113851,Moonlight and Valentino,1995,"Comedy, Drama, Romance",5.8,29 Sep 1995,"Elizabeth Perkins, Whoopi Goldberg, Shadia Simmons, Erica Luttrell",,"UK, USA",English,2488858.0,4823235.0
34574,tt0110620,Nadja,1994,"Drama, Horror",6.0,01 Sep 1995,"Elina Löwensohn, Nic Ratner, Karl Geary, Peter Fonda",2 wins & 5 nominations.,USA,English,446934.0,901352.0
1642,tt0113957,The Net,1995,"Action, Crime, Drama",5.9,28 Jul 1995,"Sandra Bullock, Jeremy Northam, Dennis Miller, Diane Baker",2 wins & 1 nomination.,USA,"English, Spanish",50728000.0,98307365.0
11472,tt0113986,Nine Months,1995,"Comedy, Romance",5.4,12 Jul 1995,"Hugh Grant, Julianne Moore, Tom Arnold, Joan Cusack",1 win & 2 nominations.,USA,"English, Russian",69700000.0,135073793.0
36196,tt0114095,Party Girl,1995,Comedy,6.6,09 Jun 1995,"Parker Posey, Anthony DeSando, Guillermo Díaz, Donna Mitchell",1 nomination.,USA,English,472370.0,915420.0
11980,tt0114194,The Prophecy,1995,"Action, Crime, Drama",6.6,01 Sep 1995,"Christopher Walken, Elias Koteas, Virginia Madsen, Eric Stoltz",2 nominations.,USA,English,16115878.0,31231460.0
58372,tt0114241,Reckless,1995,"Comedy, Drama, Fantasy",5.1,17 Nov 1995,"Mia Farrow, Tony Goldwyn, Juana Barrios, Mike Heibeck",,USA,English,103351.0,200287.0
32646,tt0114323,Safe,1995,Drama,7.2,30 Jun 1995,"Julianne Moore, Xander Berkeley, Dean Norris, Julie Burgess",4 wins & 12 nominations.,"UK, USA",English,512245.0,992695.0
10533,tt0114345,The Scarlet Letter,1995,"Drama, Romance",5.2,13 Oct 1995,"Demi Moore, Gary Oldman, Robert Duvall, Lisa Andoh",1 win & 10 nominations.,USA,English,10400000.0,20154482.0
56088,tt0114435,The Show,1995,"Documentary, Music",6.7,25 Aug 1995,"Afrika Bambaataa, Kurtis Blow, Sean Combs, Dr. Dre",,USA,English,2702578.0,5237409.0
10802,tt0114436,Showgirls,1995,Drama,4.6,22 Sep 1995,"Elizabeth Berkley, Kyle MacLachlan, Gina Gershon, Glenn Plummer",10 wins & 10 nominations.,"France, USA",English,20302961.0,39345738.0
10149,tt0114478,Smoke,1995,"Comedy, Drama",7.4,09 Jun 1995,"Giancarlo Esposito, José Zúñiga, Stephen Gevedon, Harvey Keitel",9 wins & 8 nominations.,"Germany, Japan, USA",English,8349430.0,16180619.0
18402,tt0114496,Something to Talk About,1995,"Comedy, Drama, Romance",5.7,04 Aug 1995,"Julia Roberts, Dennis Quaid, Robert Duvall, Gena Rowlands",Nominated for 1 Golden Globe. Another 1 win & 2 nominations.,USA,English,50892160.0,98625496.0
9348,tt0114508,Species,1995,"Action, Horror, Sci-Fi",5.8,07 Jul 1995,"Ben Kingsley, Michael Madsen, Alfred Molina, Forest Whitaker",3 wins & 6 nominations.,USA,English,60054449.0,116381380.0
139408,tt0114534,The Stars Fell on Henrietta,1995,Drama,6.5,15 Sep 1995,"Robert Duvall, Aidan Quinn, Frances Fisher, Brian Dennehy",,USA,English,99318.0,192471.0
281,tt0114558,Strange Days,1995,"Action, Crime, Drama",7.2,13 Oct 1995,"Ralph Fiennes, Angela Bassett, Juliette Lewis, Tom Sizemore",2 wins & 4 nominations.,USA,English,7919000.0,15346475.0
79593,tt0114666,The Tie That Binds,1995,"Crime, Drama, Thriller",5.0,08 Sep 1995,"Daryl Hannah, Keith Carradine, Moira Kelly, Vincent Spano",1 nomination.,USA,English,5780000.0,11201241.0
47939,tt0114663,Three Wishes,1995,"Drama, Fantasy",6.2,27 Oct 1995,"Patrick Swayze, Mary Elizabeth Mastrantonio, Joseph Mazzello, Seth Mumy",1 nomination.,USA,English,7025496.0,13614926.0
9090,tt0114682,"To Wong Foo Thanks for Everything, Julie Newmar",1995,"Comedy, Drama",6.4,08 Sep 1995,"Wesley Snipes, Patrick Swayze, John Leguizamo, Stockard Channing",Nominated for 2 Golden Globes. Another 1 nomination.,USA,"English, French, Italian",36475691.0,70687373.0
3512,tt0114781,Under Siege 2: Dark Territory,1995,"Action, Thriller",5.4,14 Jul 1995,"Steven Seagal, Eric Bogosian, Everett McGill, Katherine Heigl",,USA,English,50024083.0,96943222.0
52856,tt0114798,Unstrung Heroes,1995,"Comedy, Drama",6.7,22 Sep 1995,"Andie MacDowell, John Turturro, Michael Richards, Maury Chaykin",Nominated for 1 Oscar. Another 2 nominations.,USA,English,7929241.0,15366322.0
77350,tt0114805,Unzipped,1995,Documentary,6.4,11 Aug 1995,"Roseanne Barr, Sandra Bernhard, Robert Best, Natane Boudreau",2 wins & 1 nomination.,USA,"English, French",2875086.0,5571718.0
9560,tt0114887,A Walk in the Clouds,1995,"Drama, Romance",6.6,11 Aug 1995,"Keanu Reeves, Aitana Sánchez-Gijón, Anthony Quinn, Giancarlo Giannini",Won 1 Golden Globe. Another 4 nominations.,"USA, Mexico",English,50012507.0,96920789.0
9804,tt0114898,Waterworld,1995,"Action, Adventure, Sci-Fi",6.1,28 Jul 1995,"Kevin Costner, Chaim Jeraffi, Rick Aviles, R.D. Call",Nominated for 1 Oscar. Another 5 wins & 8 nominations.,USA,English,88246220.0,171015088.0
31611,tt0114928,White Man's Burden,1995,"Drama, Thriller",5.2,01 Dec 1995,"John Travolta, Harry Belafonte, Kelly Lynch, Margaret Avery",,"France, USA",English,3760515.0,7287618.0
65796,tt0114938,Wild Bill,1995,"Action, Biography, Western",5.9,01 Dec 1995,"Jeff Bridges, Ellen Barkin, John Hurt, Diane Lane",3 nominations.,USA,"English, Sioux, Cantonese",2167808.0,4201062.0
26258,tt0112602,Bushwhacked,1995,"Adventure, Comedy, Crime",5.5,04 Aug 1995,"Daniel Stern, Jon Polito, Brad Sullivan, Ann Dowd",,USA,English,7450990.0,14439504.0
76,tt0112471,Before Sunrise,1995,"Drama, Romance",8.1,27 Jan 1995,"Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl",1 win & 7 nominations.,"USA, Austria, Switzerland","English, German, French",5400000.0,10464827.0
11017,tt0112508,Billy Madison,1995,Comedy,6.4,10 Feb 1995,"Adam Sandler, Darren McGavin, Bridgette Wilson-Sampras, Bradley Whitford",1 nomination.,USA,"English, French, Spanish",25588750.0,49589232.0
37141,tt0112438,The Babysitter,1995,"Drama, Thriller",4.2,17 Oct 1995,"Alicia Silverstone, Jeremy London, J.T. Walsh, Lee Garlington",,USA,English,,
9382,tt0112571,Boys on the Side,1995,"Comedy, Drama",6.4,03 Feb 1995,"Whoopi Goldberg, Mary-Louise Parker, Drew Barrymore, Matthew McConaughey",1 win & 2 nominations.,"USA, France",English,23450000.0,45444482.0
6715,tt0112757,The Cure,1995,Drama,7.7,21 Apr 1995,"Brad Renfro, Aeryk Egan, Delphine French, Mona Powell",2 wins & 3 nominations.,USA,English,2568429.0,4977438.0
18256,tt0112643,Castle Freak,1995,"Drama, Horror, Mystery",5.9,14 Nov 1995,"Jeffrey Combs, Barbara Crampton, Jonathan Fuller, Jessica Dollarhide",,USA,"English, Italian, Swedish",,
22625,tt0112679,Circle of Friends,1995,"Drama, Romance",6.6,07 Apr 1995,"Chris O'Donnell, Minnie Driver, Geraldine O'Rawe, Saffron Burrows",1 win.,"Ireland, USA, UK",English,23397365.0,45342479.0
2292,tt0109445,Clerks,1994,Comedy,7.8,09 Nov 1994,"Brian O'Halloran, Jeff Anderson, Marilyn Ghigliotti, Lisa Spoonauer",5 wins & 9 nominations.,USA,English,3151130.0,6355030.0
1909,tt0112883,Don Juan DeMarco,1994,"Comedy, Drama, Romance",6.7,07 Apr 1995,"Marlon Brando, Johnny Depp, Faye Dunaway, Géraldine Pailhas",Nominated for 1 Oscar. Another 4 wins & 3 nominations.,USA,"English, Spanish",22200000.0,44771770.0
8984,tt0109635,Disclosure,1994,"Drama, Thriller",6.0,09 Dec 1994,"Michael Douglas, Demi Moore, Donald Sutherland, Caroline Goodall",2 wins & 2 nominations.,USA,English,83000000.0,167389952.0
61813,tt0112899,Dream Man,1995,Thriller,4.6,19 Jun 1995,"Patsy Kensit, Bruce Greenwood, Andrew McCarthy, Denise Crosby",,"Canada, USA",English,,
4954,tt0109676,Drop Zone,1994,"Action, Adventure, Thriller",5.6,09 Dec 1994,"Wesley Snipes, Gary Busey, Yancy Butler, Michael Jeter",,USA,English,28720380.0,57921723.0
62488,tt0112854,Destiny Turns on the Radio,1995,"Crime, Comedy, Fantasy",4.5,28 Apr 1995,"Dylan McDermott, Nancy Travis, James Le Gros, Quentin Tarantino",,USA,English,1176982.0,2280909.0
10531,tt0109579,Death and the Maiden,1994,"Drama, Mystery, Thriller",7.3,27 Jan 1995,"Sigourney Weaver, Ben Kingsley, Stuart Wilson, Krystia Mova",4 nominations.,"UK, France, USA",English,2104000.0,4243234.0
11929,tt0109642,Dolores Claiborne,1995,"Crime, Drama, Mystery",7.4,24 Mar 1995,"Kathy Bates, Jennifer Jason Leigh, Judy Parfitt, Christopher Plummer",1 win & 8 nominations.,USA,English,24361867.0,47211618.0
8467,tt0109686,Dumb & Dumber,1994,Comedy,7.3,16 Dec 1994,"Jim Carrey, Jeff Daniels, Lauren Holly, Mike Starr",5 wins & 3 nominations.,USA,"English, Swedish, German",127175354.0,256480438.0
18395,tt0109758,Exit to Eden,1994,"Comedy, Crime, Romance",4.1,14 Oct 1994,"Dana Delany, Paul Mercurio, Rosie O'Donnell, Dan Aykroyd",1 win & 4 nominations.,USA,English,6841570.0,13797711.0
522,tt0109707,Ed Wood,1994,"Biography, Comedy, Drama",7.9,07 Oct 1994,"Johnny Depp, Martin Landau, Sarah Jessica Parker, Patricia Arquette",Won 2 Oscars. Another 23 wins & 25 nominations.,USA,English,5887457.0,11873507.0
397,tt0113117,French Kiss,1995,"Comedy, Drama, Romance",6.5,05 May 1995,"Meg Ryan, Kevin Kline, Timothy Hutton, Jean Reno",2 nominations.,"UK, USA","English, French",38900000.0,75385517.0
10525,tt0113097,Forget Paris,1995,"Comedy, Romance",6.4,19 May 1995,"Billy Crystal, Debra Winger, Joe Mantegna, Cynthia Stevenson",1 win.,USA,English,33194500.0,64328651.0
27985,tt0113028,Far from Home: The Adventures of Yellow Dog,1995,"Adventure, Family",6.4,13 Jan 1995,"Mimi Rogers, Bruce Davison, Jesse Bradford, Tom Bower",3 nominations.,USA,English,11642946.0,22563226.0
15789,tt0113198,A Goofy Movie,1995,"Animation, Adventure, Comedy",6.8,07 Apr 1995,"Bill Farmer, Jason Marsden, Jim Cummings, Kellie Martin",5 nominations.,USA,English,35348597.0,68503143.0
27303,tt0113303,Hideaway,1995,"Fantasy, Horror, Thriller",5.3,03 Mar 1995,"Jeff Goldblum, Christine Lahti, Alicia Silverstone, Jeremy Sisto",1 nomination.,USA,English,12201255.0,23645190.0
21183,tt0113089,Fluke,1995,"Drama, Family, Fantasy",6.7,02 Jun 1995,"Samuel L. Jackson, Matthew Modine, Nancy Travis, Eric Stoltz",2 nominations.,USA,English,3987649.0,7727788.0
47867,tt0113199,Gordy,1995,"Comedy, Drama, Family",3.9,12 May 1995,"Doug Stone, Kristy Young, James Donadio, Deborah Hobart",1 win.,USA,English,3992809.0,7737788.0
43475,tt0113234,Gumby: The Movie,1995,"Animation, Action, Adventure",6.2,01 Dec 1995,"Dal McKennon, Art Clokey, Gloria Clokey, Manny La Carruba",,USA,English,57100.0,110655.0
72031,tt0109906,The Glass Shield,1994,"Crime, Drama",6.5,02 Jun 1995,"Erich Anderson, Richard Anderson, Thomas Babson, Monty Bane",1 nomination.,"France, USA",English,3313633.0,6682757.0
14275,tt0110057,Hoop Dreams,1994,"Documentary, Drama, Sport",8.3,14 Oct 1994,"William Gates, Arthur Agee, Emma Gates, Curtis Gates",Nominated for 1 Oscar. Another 21 wins & 7 nominations.,USA,English,7830611.0,15792356.0
17207,tt0110066,Houseguest,1995,Comedy,5.9,06 Jan 1995,"Sinbad, Phil Hartman, Kim Greist, Kim Murphy",,USA,English,26325256.0,51016530.0
13701,tt0110116,Immortal Beloved,1994,"Biography, Drama, Music",7.5,27 Jan 1995,"Gary Oldman, Jeroen Krabbé, Isabella Rossellini, Johanna ter Steege",1 nomination.,"UK, USA",English,14351546.0,28943428.0
14819,tt0110006,Heavy Weights,1995,"Comedy, Drama, Family",6.7,17 Feb 1995,"David Goldman, Joseph Wayne Miller, Cody Burger, Allen Covert",,USA,English,17689177.0,34280405.0
32631,tt0113360,The Hunted,1995,"Action, Drama, Thriller",5.9,24 Feb 1995,"Christopher Lambert, John Lone, Joan Chen, Yoshio Harada",,USA,"English, Japanese",6607652.0,12805173.0
11777,tt0110099,I.Q.,1994,"Comedy, Romance",6.2,25 Dec 1994,"Tim Robbins, Meg Ryan, Walter Matthau, Lou Jacobi",,USA,"English, German",26372663.0,53186973.0
628,tt0110148,Interview with the Vampire: The Vampire Chronicles,1994,"Drama, Fantasy, Horror",7.6,11 Nov 1994,"Brad Pitt, Christian Slater, Virginia McCollam, John McConnell",Nominated for 2 Oscars. Another 21 wins & 25 nominations.,USA,"English, French",105264608.0,212292020.0
87729,tt0113463,Jefferson in Paris,1995,"Biography, Drama, History",5.7,31 Mar 1995,"Nick Nolte, Gwyneth Paltrow, Estelle Eonnet, Thandie Newton",2 nominations.,"USA, France","English, French",2474000.0,4794441.0
18713,tt0110189,The Jerky Boys,1995,"Comedy, Crime",4.6,03 Feb 1995,"John G. Brennan, Kamal Ahmed, Alan Arkin, William Hickey",,USA,English,7557877.0,14646644.0
6280,tt0110216,Junior,1994,"Comedy, Romance, Sci-Fi",4.5,23 Nov 1994,"Arnold Schwarzenegger, Danny DeVito, Emma Thompson, Frank Langella",Nominated for 1 Oscar. Another 4 nominations.,USA,English,36763355.0,74142364.0
9061,tt0113501,Just Cause,1995,"Action, Crime, Drama",6.4,17 Feb 1995,"Sean Connery, Laurence Fishburne, Kate Capshaw, Blair Underwood",1 win.,USA,English,36853222.0,71419002.0
37108,tt0113538,A Kid in King Arthur's Court,1995,"Adventure, Comedy, Family",4.8,11 Aug 1995,"Thomas Ian Nicholas, Joss Ackland, Art Malik, Paloma Baeza",1 nomination.,"USA, Hungary, UK",English,13406717.0,25981292.0
6071,tt0113552,Kiss of Death,1995,"Action, Crime, Thriller",5.9,21 Apr 1995,"David Caruso, Samuel L. Jackson, Nicolas Cage, Helen Hunt",1 nomination.,USA,English,14942422.0,28957383.0
9587,tt0110367,Little Women,1994,"Drama, Family, Romance",7.3,25 Dec 1994,"Winona Ryder, Gabriel Byrne, Trini Alvarado, Samantha Mathis",Nominated for 3 Oscars. Another 5 wins & 15 nominations.,"USA, Canada","English, German, French",50003300.0,100843975.0
19101,tt0113670,A Little Princess,1995,"Drama, Family, Fantasy",7.7,19 May 1995,"Liesel Matthews, Eleanor Bron, Liam Cunningham, Rusty Schwimmer",Nominated for 2 Oscars. Another 3 wins & 8 nominations.,USA,"English, French",10019307.0,19416725.0
4476,tt0110322,Legends of the Fall,1994,"Drama, Romance, War",7.5,13 Jan 1995,"Brad Pitt, Anthony Hopkins, Aidan Quinn, Julia Ormond",Won 1 Oscar. Another 2 wins & 10 nominations.,USA,"English, Cornish",66528842.0,134171803.0
11008,tt0110443,Major Payne,1995,"Adventure, Comedy, Family",6.1,24 Mar 1995,"Damon Wayans, Michael Ironside, Scott Bigelow, Joseph Blaire",,USA,"English, Vietnamese",29412050.0,56998524.0
47504,tt0110365,Little Odessa,1994,"Crime, Drama",6.8,19 May 1995,"Tim Roth, Edward Furlong, Moira Kelly, Vanessa Redgrave",4 wins & 6 nominations.,USA,English,1095885.0,2210122.0
32325,tt0107566,Mi vida loca,1993,"Crime, Drama",6.6,15 Jul 1994,"Angel Aviles, Seidy Lopez, Jacob Vargas, Devine",,"USA, UK",English,3269420.0,6657297.0
43742,tt0110391,Love Affair,1994,"Comedy, Drama, Romance",5.9,21 Oct 1994,"Warren Beatty, Annette Bening, Katharine Hepburn, Garry Shandling",2 nominations.,USA,English,18250211.0,36806047.0
28313,tt0113691,Losing Isaiah,1995,Drama,6.4,17 Mar 1995,"Jessica Lange, Halle Berry, David Strathairn, Cuba Gooding Jr.",1 nomination.,USA,English,7603766.0,14735574.0
3036,tt0109836,Mary Shelley's Frankenstein,1994,"Drama, Horror, Romance",6.4,04 Nov 1994,"Robert De Niro, Kenneth Branagh, Tom Hulce, Helena Bonham Carter",Nominated for 1 Oscar. Another 13 nominations.,"USA, Japan, UK",English,22024639.0,44418111.0
40490,tt0113755,Man of the House,1995,"Comedy, Family",5.0,03 Mar 1995,"Chevy Chase, Farrah Fawcett, Jonathan Taylor Thomas, George Wendt",2 nominations.,USA,English,40070995.0,77654824.0
24070,tt0110538,Mixed Nuts,1994,"Comedy, Drama",5.3,21 Dec 1994,"Steve Martin, Madeline Kahn, Robert Klein, Anthony LaPaglia",,USA,English,6798240.0,13710326.0
8986,tt0110516,Milk Money,1994,"Comedy, Romance",5.5,31 Aug 1994,"Melanie Griffith, Ed Harris, Michael Patrick Carter, Malcolm McDowell",1 nomination.,USA,English,18137661.0,36579062.0
10510,tt0110527,Miracle on 34th Street,1994,"Family, Fantasy",6.4,18 Nov 1994,"Richard Attenborough, Elizabeth Perkins, Dylan McDermott, J.T. Walsh",1 nomination.,USA,"English, American Sign Language, Dutch, Italian, Russian, Swahili",17193886.0,34675707.0
17402,tt0113808,Miami Rhapsody,1995,Comedy,5.4,27 Jan 1995,"Sarah Jessica Parker, Gil Bellows, Antonio Banderas, Mia Farrow",1 nomination.,USA,English,5221281.0,10118482.0
